trial_dir,candidate_hash,overrides_hash,fold_index,seed,macro_f1,val_loss,best_val_macro_f1,overfit_gap,elapsed_sec,status,checkpoint,last_checkpoint
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=37,0f939c8a1f,d3161149cf,1,,0.947117391880663,0.12156281134645854,0.9626168290894223,0.015499437208759237,187.3211920519825,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=37/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=37/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=38,9689841d06,ca35c4f51f,0,,0.9404647526302979,0.1681096125394106,0.956991427139591,0.016526674509293016,233.54185603995575,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=38/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=38/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=39,9689841d06,f3b0346515,1,,0.9476258352829106,0.13170410439904248,0.9644253040214724,0.016799468738561862,161.46123104303842,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=39/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=39/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=4,f851b4d859,544ce66e74,0,,0.9336921273728905,0.2144863855625902,0.947192621630577,0.013500494257686513,160.43581830197945,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=4/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=4/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=40,0ba21db0be,74489f6cd0,0,,0.865768284794495,0.5264420104878289,0.95627992786227,0.09051164306777504,235.33943608001573,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=40/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=40/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=41,0ba21db0be,6d03ed39f6,1,,0.8665908313946152,0.4001246318221092,0.95262335292622,0.08603252153160479,186.794905251998,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=41/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=41/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=42,37c86a68d3,379e3dbeba,0,,0.9337647621676542,0.3799916218434061,0.9527916766946104,0.01902691452695615,234.152036976011,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=42/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=42/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=43,37c86a68d3,892bfa7342,1,,0.9393415358033305,0.2802339036549841,0.963461943917352,0.024120408114021497,237.4996242329944,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=43/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=43/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=44,3ea3805fde,59738fe8a4,0,,0.9456803360925886,0.3026882080095155,0.9633460356502719,0.017665699557683268,233.06130241800565,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=44/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=44/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=45,3ea3805fde,7980de5e72,1,,0.8676543690298836,0.5068672278097698,0.9715849550725018,0.10393058604261818,186.28560591704445,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=45/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=45/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=46,494f6ff71a,db8959d208,0,,0.9162927081148028,0.3603439810020583,0.9640274621721995,0.04773475405739669,187.06649394298438,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=46/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=46/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=47,494f6ff71a,f3b3b02864,1,,0.9372864950190767,0.319193925176348,0.9616778004768004,0.024391305457723722,233.28278160799528,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=47/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=47/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=48,5d90d19a5b,982f22c18f,0,,0.9189868790561594,0.22847489374024527,0.9458653316716429,0.026878452615483495,116.17539382795803,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=48/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=48/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=49,5d90d19a5b,c4874789b7,1,,0.901882466272683,0.32293661311268806,0.9664187829180657,0.06453631664538273,228.75220409303438,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=49/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=49/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=5,f851b4d859,fdca7b6267,1,,0.9618726142366879,0.10352833662182093,0.9610799951279112,-0.0007926191087767043,182.95310902397614,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=5/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=5/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=50,28273742dd,d2c83069a6,0,,0.9229123161183104,0.22360610030591488,0.9510656258065057,0.028153309688195294,161.5272337620263,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=50/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=50/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=51,28273742dd,7905b1f151,1,,0.9747780083693397,0.09193108310656888,0.9755733247990707,0.0007953164297309634,233.41417724697385,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=51/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=51/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=52,77c7657dac,5eedc1ff1b,0,,0.9203187688693523,0.20236045414847986,0.9376409348752458,0.017322166005893536,209.09533731400734,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=52/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=52/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=53,77c7657dac,41bb18835b,1,,0.9410375944513847,0.16459370697183268,0.9689038253639028,0.027866230912518164,162.7524208300165,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=53/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=53/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=54,100c8e1d42,8bf9aeaea3,0,,0.9499107520776744,0.16355565522930451,0.9618084465184938,0.01189769444081945,231.64075202896493,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=54/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=54/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=55,100c8e1d42,282fa6930f,1,,0.9819127150547523,0.08621288922482304,0.9728273247890488,-0.009085390265703541,231.76726485503605,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=55/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=55/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=56,281676ce9e,12aa5050a2,0,,0.8757090923942692,0.4780676620347159,0.9584814154303823,0.08277232303611315,234.9098969810293,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=56/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=56/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=57,281676ce9e,cef0262f15,1,,0.9245945548490913,0.38348203152418137,0.978959188428342,0.0543646335792507,236.69856734300265,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=57/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=57/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=58,656c747f66,71f819a409,0,,0.9396136938041901,0.3193972355553082,0.9400963259598264,0.0004826321556362645,162.62302661401918,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=58/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=58/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=59,656c747f66,02a1039b82,1,,0.931597445533887,0.28914957280669895,0.953487969023108,0.021890523489220937,233.11245052801678,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=59/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=59/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=6,a7e0ca194d,8c63a78b78,0,,0.8993595391961716,0.2716226540505886,0.9291638349820031,0.029804295785831436,115.01552812202135,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=6/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=6/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=60,3d544fbccb,95c987f15b,0,,0.9175763952139887,0.36924415294613155,0.9643920970765019,0.04681570186251316,232.74280983197968,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=60/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=60/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=61,3d544fbccb,a27d085a9b,1,,0.8331895431252374,0.6689717663185937,0.9715849550725018,0.13839541194726435,186.21624322101707,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=61/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=61/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=62,28ed79c341,28526e159f,0,,0.9135806934750095,0.38189883317266193,0.944061034279482,0.030480340804472483,187.83743837301154,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=62/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=62/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=63,28ed79c341,e6f76b2110,1,,0.9396305866447209,0.2797890401312283,0.9666200669935889,0.026989480348868056,210.6182575810235,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=63/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=63/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=7,a7e0ca194d,2c2b20e62b,1,,0.9208446940037021,0.19351674948952027,0.9610110179093981,0.04016632390569608,209.40314902202226,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=7/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=7/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=8,c74a061094,e64103f62e,0,,0.9216866098577191,0.4334485424416406,0.9588764177147892,0.037189807857070045,233.0072617760161,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=8/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=8/checkpoints/last.pt
members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=9,c74a061094,4ddd1c1376,1,,0.9413914815569749,0.3234451562166214,0.9760588160875104,0.0346673345305355,235.28936012502527,success,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=9/checkpoints/best.pt,/home/jhoya/Workspaces/ai-22-cv-cv-team1/members/hyjeon1985/outputs/hpc_proxy/date=2026-03-03/sweep_id=09-13-17/run_id=9/checkpoints/last.pt
